home_team,away_team,home_goal,away_goal,season,round,data,hora,home_team_state_BA,home_team_state_CE,home_team_state_GO,home_team_state_MG,home_team_state_MT,home_team_state_PE,home_team_state_PR,home_team_state_RJ,home_team_state_RS,home_team_state_SC,home_team_state_SP,away_team_state_BA,away_team_state_CE,away_team_state_GO,away_team_state_MG,away_team_state_MT,away_team_state_PE,away_team_state_PR,away_team_state_RJ,away_team_state_RS,away_team_state_SC,away_team_state_SP
Figueirense,America-MG,2,2,2016,25,2016-09-14,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Botafogo,Santos,0,1,2016,25,2016-09-14,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Santa Cruz,Athletico-PR,1,0,2016,25,2016-09-14,21:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Ponte Preta,Gremio,3,0,2016,25,2016-09-14,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Palmeiras,Flamengo,1,1,2016,25,2016-09-14,21:45:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Coritiba,Corinthians,1,1,2016,25,2016-09-14,21:45:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Chapecoense,1,2,2016,25,2016-09-15,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Atletico-MG,Sport,1,0,2016,25,2016-09-15,19:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Internacional,Vitoria,0,1,2016,25,2016-09-15,21:00:00,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Sao Paulo,Cruzeiro,1,0,2016,25,2016-09-15,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Corinthians,Palmeiras,0,2,2016,26,2016-09-17,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Figueirense,2,0,2016,26,2016-09-18,11:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Sport,Coritiba,0,1,2016,26,2016-09-18,16:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Chapecoense,Ponte Preta,2,2,2016,26,2016-09-18,16:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Cruzeiro,Atletico-MG,1,1,2016,26,2016-09-18,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gremio,Fluminense,0,1,2016,26,2016-09-18,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Athletico-PR,Sao Paulo,1,0,2016,26,2016-09-18,16:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Santos,Santa Cruz,3,2,2016,26,2016-09-18,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Vitoria,Botafogo,0,1,2016,26,2016-09-18,18:30:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
America-MG,Internacional,1,0,2016,26,2016-09-19,20:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Palmeiras,Coritiba,2,1,2016,27,2016-09-24,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Sport,Santos,1,0,2016,27,2016-09-24,18:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
America-MG,Botafogo,1,0,2016,27,2016-09-24,21:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Athletico-PR,Ponte Preta,3,0,2016,27,2016-09-25,11:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Figueirense,Santa Cruz,3,1,2016,27,2016-09-25,11:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Corinthians,Fluminense,0,1,2016,27,2016-09-25,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Flamengo,Cruzeiro,2,1,2016,27,2016-09-25,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gremio,Chapecoense,1,0,2016,27,2016-09-25,16:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitoria,Sao Paulo,2,0,2016,27,2016-09-25,16:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Atletico-MG,Internacional,3,1,2016,27,2016-09-25,18:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Fluminense,Sport,3,1,2016,28,2016-10-01,11:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Santos,Athletico-PR,2,0,2016,28,2016-10-01,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Sao Paulo,Flamengo,0,0,2016,28,2016-10-01,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Chapecoense,Vitoria,1,4,2016,28,2016-10-01,16:00:00,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Botafogo,Corinthians,2,0,2016,28,2016-10-01,16:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Ponte Preta,Atletico-MG,1,2,2016,28,2016-10-01,16:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Cruzeiro,Gremio,1,0,2016,28,2016-10-01,18:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Internacional,Figueirense,1,0,2016,28,2016-10-01,21:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Santa Cruz,Palmeiras,2,3,2016,28,2016-10-03,20:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Coritiba,America-MG,3,0,2016,28,2016-10-03,21:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Athletico-PR,Chapecoense,3,1,2016,29,2016-10-05,19:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitoria,Gremio,0,1,2016,29,2016-10-05,19:30:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Santos,Fluminense,2,1,2016,29,2016-10-05,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Corinthians,Atletico-MG,0,0,2016,29,2016-10-05,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Sport,Sao Paulo,1,1,2016,29,2016-10-05,21:45:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Internacional,Coritiba,1,0,2016,29,2016-10-06,19:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Cruzeiro,Ponte Preta,2,0,2016,29,2016-10-08,21:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
America-MG,Palmeiras,0,2,2016,29,2016-10-09,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Santa Cruz,3,0,2016,29,2016-10-09,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Figueirense,Botafogo,0,1,2016,29,2016-10-09,17:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Chapecoense,Sport,3,0,2016,30,2016-10-12,11:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Coritiba,Figueirense,0,0,2016,30,2016-10-12,19:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Botafogo,Internacional,1,0,2016,30,2016-10-12,21:45:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Santa Cruz,Corinthians,2,4,2016,30,2016-10-12,21:45:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Atletico-MG,America-MG,3,0,2016,30,2016-10-13,19:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Palmeiras,Cruzeiro,0,0,2016,30,2016-10-13,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Ponte Preta,Vitoria,2,0,2016,30,2016-10-13,19:30:00,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Sao Paulo,Santos,0,1,2016,30,2016-10-13,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Gremio,Athletico-PR,1,0,2016,30,2016-10-13,21:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Fluminense,Flamengo,1,2,2016,30,2016-10-13,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Botafogo,Atletico-MG,3,2,2016,31,2016-10-16,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Internacional,Flamengo,2,1,2016,31,2016-10-16,17:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Figueirense,Palmeiras,1,2,2016,31,2016-10-16,17:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Athletico-PR,Coritiba,2,0,2016,31,2016-10-16,17:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Cruzeiro,Chapecoense,0,0,2016,31,2016-10-16,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Corinthians,America-MG,2,0,2016,31,2016-10-16,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Ponte Preta,Santa Cruz,3,0,2016,31,2016-10-16,18:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Santos,Gremio,1,1,2016,31,2016-10-16,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Sport,Vitoria,1,0,2016,31,2016-10-16,19:30:00,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Fluminense,Sao Paulo,1,2,2016,31,2016-10-17,20:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Santa Cruz,Botafogo,0,1,2016,32,2016-10-19,21:45:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sao Paulo,Ponte Preta,2,0,2016,32,2016-10-22,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Vitoria,Cruzeiro,0,1,2016,32,2016-10-23,17:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Flamengo,Corinthians,2,2,2016,32,2016-10-23,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Palmeiras,Sport,2,1,2016,32,2016-10-23,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Gremio,Internacional,0,0,2016,32,2016-10-23,17:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Coritiba,Fluminense,1,1,2016,32,2016-10-23,18:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Atletico-MG,Figueirense,3,0,2016,32,2016-10-23,19:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Chapecoense,Santos,0,1,2016,32,2016-10-23,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
America-MG,Athletico-PR,1,0,2016,32,2016-10-24,20:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Sport,Ponte Preta,1,0,2016,33,2016-10-27,20:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Vitoria,2,2,2016,33,2016-10-28,19:30:00,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Corinthians,Chapecoense,1,1,2016,33,2016-10-29,16:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Atletico-MG,Flamengo,2,2,2016,33,2016-10-29,16:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Athletico-PR,Cruzeiro,1,0,2016,33,2016-10-29,16:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Botafogo,Coritiba,0,0,2016,33,2016-10-29,18:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Internacional,Santa Cruz,1,1,2016,33,2016-10-29,18:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Santos,Palmeiras,1,0,2016,33,2016-10-29,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Figueirense,Gremio,0,0,2016,33,2016-10-29,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
America-MG,Sao Paulo,1,0,2016,33,2016-10-31,20:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Botafogo,0,0,2016,34,2016-11-05,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sao Paulo,Corinthians,4,0,2016,34,2016-11-05,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Ponte Preta,Santos,1,2,2016,34,2016-11-06,11:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Santa Cruz,America-MG,1,0,2016,34,2016-11-06,17:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Cruzeiro,Fluminense,4,2,2016,34,2016-11-06,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Palmeiras,Internacional,1,0,2016,34,2016-11-06,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Vitoria,Athletico-PR,3,2,2016,34,2016-11-06,17:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Coritiba,Atletico-MG,2,0,2016,34,2016-11-06,19:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Chapecoense,Figueirense,1,0,2016,34,2016-11-06,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Gremio,Sport,0,3,2016,34,2016-11-07,20:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Fluminense,Athletico-PR,1,1,2016,35,2016-11-15,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Botafogo,Chapecoense,0,2,2016,35,2016-11-16,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Coritiba,Santa Cruz,1,0,2016,35,2016-11-16,21:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Figueirense,Corinthians,1,1,2016,35,2016-11-16,21:45:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
America-MG,Flamengo,0,1,2016,35,2016-11-16,21:45:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sport,Cruzeiro,0,1,2016,35,2016-11-16,21:45:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Santos,Vitoria,3,2,2016,35,2016-11-17,19:30:00,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Sao Paulo,Gremio,1,1,2016,35,2016-11-17,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Atletico-MG,Palmeiras,1,1,2016,35,2016-11-17,21:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Internacional,Ponte Preta,1,1,2016,35,2016-11-17,21:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Athletico-PR,Sport,2,0,2016,36,2016-11-20,17:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Vitoria,Figueirense,4,0,2016,36,2016-11-20,17:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Palmeiras,Botafogo,1,0,2016,36,2016-11-20,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Cruzeiro,Santos,2,2,2016,36,2016-11-20,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gremio,America-MG,3,0,2016,36,2016-11-20,17:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
Ponte Preta,Fluminense,1,0,2016,36,2016-11-20,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Santa Cruz,Atletico-MG,3,3,2016,36,2016-11-20,19:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Chapecoense,Sao Paulo,2,0,2016,36,2016-11-20,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Coritiba,2,2,2016,36,2016-11-20,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Corinthians,Internacional,1,0,2016,36,2016-11-21,20:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Botafogo,Ponte Preta,1,1,2016,37,2016-11-26,20:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
America-MG,Sport,2,2,2016,37,2016-11-26,20:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Corinthians,Athletico-PR,0,0,2016,37,2016-11-26,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Flamengo,Santos,2,0,2016,37,2016-11-27,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Palmeiras,Chapecoense,1,0,2016,37,2016-11-27,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Atletico-MG,Sao Paulo,1,2,2016,37,2016-11-27,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Internacional,Cruzeiro,1,0,2016,37,2016-11-27,17:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
Figueirense,Fluminense,1,0,2016,37,2016-11-27,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Santa Cruz,Gremio,5,1,2016,37,2016-11-27,19:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Coritiba,Vitoria,0,1,2016,37,2016-11-28,20:00:00,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Vitoria,Palmeiras,1,2,2016,38,2016-12-11,17:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fluminense,Internacional,1,1,2016,38,2016-12-11,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sao Paulo,Santa Cruz,5,0,2016,38,2016-12-11,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Santos,America-MG,1,0,2016,38,2016-12-11,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Cruzeiro,Corinthians,3,2,2016,38,2016-12-11,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gremio,Botafogo,0,1,2016,38,2016-12-11,17:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Athletico-PR,Flamengo,0,0,2016,38,2016-12-11,17:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Chapecoense,Atletico-MG,,,2016,38,2016-12-11,17:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Ponte Preta,Coritiba,2,0,2016,38,2016-12-11,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Sport,Figueirense,2,0,2016,38,2016-12-11,17:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Flamengo,Atletico-MG,1,1,2017,1,2017-05-13,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Corinthians,Chapecoense,1,1,2017,1,2017-05-13,19:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Fluminense,Santos,3,2,2017,1,2017-05-14,11:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Palmeiras,Vasco,4,0,2017,1,2017-05-14,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Cruzeiro,Sao Paulo,1,0,2017,1,2017-05-14,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Bahia,Athletico-PR,6,2,2017,1,2017-05-14,16:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Ponte Preta,Sport,4,0,2017,1,2017-05-14,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Avai,Vitoria,0,0,2017,1,2017-05-14,16:00:00,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Gremio,Botafogo,2,0,2017,1,2017-05-14,19:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Coritiba,Atletico-GO,4,1,2017,1,2017-05-15,20:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Santos,Coritiba,1,0,2017,2,2017-05-20,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Atletico-GO,Flamengo,0,3,2017,2,2017-05-20,19:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Chapecoense,Palmeiras,1,0,2017,2,2017-05-20,19:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Vasco,Bahia,2,1,2017,2,2017-05-21,11:00:00,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Atletico-MG,Fluminense,1,2,2017,2,2017-05-21,16:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Athletico-PR,Gremio,0,2,2017,2,2017-05-21,16:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Vitoria,Corinthians,0,1,2017,2,2017-05-21,16:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Botafogo,Ponte Preta,2,0,2017,2,2017-05-21,18:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sport,Cruzeiro,1,1,2017,2,2017-05-21,19:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sao Paulo,Avai,2,0,2017,2,2017-05-22,20:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Vasco,Fluminense,3,2,2017,3,2017-05-27,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sao Paulo,Palmeiras,2,0,2017,3,2017-05-27,19:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Vitoria,Coritiba,0,1,2017,3,2017-05-27,21:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Atletico-MG,Ponte Preta,2,2,2017,3,2017-05-28,11:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Athletico-PR,Flamengo,1,1,2017,3,2017-05-28,16:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Santos,Cruzeiro,0,1,2017,3,2017-05-28,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Atletico-GO,Corinthians,0,1,2017,3,2017-05-28,16:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sport,Gremio,4,3,2017,3,2017-05-28,18:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Botafogo,Bahia,1,0,2017,3,2017-05-28,19:00:00,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Chapecoense,Avai,2,0,2017,3,2017-05-29,20:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Coritiba,Athletico-PR,1,0,2017,4,2017-06-03,16:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Fluminense,Vitoria,2,1,2017,4,2017-06-03,18:00:00,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Corinthians,Santos,2,0,2017,4,2017-06-03,19:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Flamengo,Botafogo,0,0,2017,4,2017-06-04,11:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Avai,Sport,1,0,2017,4,2017-06-04,11:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
